A15	21	N	NS	5250	Καβσεηλ	καβσεηλ	καβσεηλ	Καβσεηλ	Kabsehl				*KABSEHL	*KABSEHL
15	32	N	NS	5250	Σελειμ	σελειμ	σελειμ	Σελεϊμ	Selei:m				*SELEI+M	*SELEI+M
15	32	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	32	N	NS	5250	Ρεμμων	ρεμμων	ρεμμων	Ρεμμων	Remmwn			,	*REMMWN	*REMMWN
15	32	N3I	NPF	13954	πόλεις	πολεις	πολεις	πόλις	po/lij				PO/LEIS	PO/LIS
15	32	M		7	εἴκοσι	εἰκοσι	εικοσι	εἴκοσι	ei)/kosi				EI)/KOSI	EI)/KOSI
15	32	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	32	M		7	ἐννέα	ἐννεα	εννεα	ἐννέα	e)nne/a				E)NNE/A	E)NNE/A
15	32	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	32	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	32	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw/mh				KW=MAI	KW/MH
15	32	RD	GPF	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j			.	AU)TW=N	AU)TO/S
15	33	P		8	Ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
15	33	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
15	33	A1	DSF	13699	πεδινῇ	πεδινη	πεδινη	πεδινός	pedino/j			·	PEDINH=|	PEDEINO/S
15	33	N	NS	5250	Εσθαολ	εσθαολ	εσθαολ	Εσθαολ	Esqaol				*ESQAOL	*ESQAOL
15	33	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	33	N	NS	5250	Σαραα	σαραα	σαραα	Σαραα	Saraa				*SARAA	*SARAA
15	33	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	33	N	NS	5250	Ασνα	ασνα	ασνα	Ασνα	Asna				*ASNA	*ASNA
15	34	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	34	N	NS	5250	Ραμεν	ραμεν	ραμεν	Ραμεν	Ramen				*RAMEN	*RAMEN
15	34	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	34	N	NS	5250	Ζανω	ζανω	ζανω	Ζανω	Zanw				*ZANW	*ZANW
15	34	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	34	N	NS	5250	Αδιαθαιμ	αδιαθαιμ	αδιαθαιμ	Αδιαθαϊμ	Adiaqai:m				*ADIAQAI+M	*ADIAQAI+M
15	34	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	34	N	NS	5250	Ηναιμ	ηναιμ	ηναιμ	Ηναϊμ	Hnai:m				*HNAI+M	*HNAI+M
15	35	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	35	N	NS	5250	Ιεριμουθ	ιεριμουθ	ιεριμουθ	Ιεριμουθ	Ierimouq				*IERIMOUQ	*IERIMOUQ
15	35	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	35	N	NS	5250	Οδολλαμ	οδολλαμ	οδολλαμ	Οδολλαμ	Odollam				*ODOLLAM	*ODOLLAM
15	35	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	35	N	NS	5250	Νεμρα	νεμρα	νεμρα	Νεμρα	Nemra				*NEMRA	*NEMRA
15	35	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	35	N	NS	5250	Σωχω	σωχω	σωχω	Σωχω	Swxw				*SWXW	*SWXW
15	35	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	35	N	NS	5250	Αζηκα	αζηκα	αζηκα	Αζηκα	Azhka				*AZHKA	*AZHKA
15	36	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	36	N	NS	5250	Σαργαριμ	σαργαριμ	σαργαριμ	Σαργαριμ	Sargarim				*SARGARIM	*SARGARIM
15	36	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	36	N	NS	5250	Γαδηρα	γαδηρα	γαδηρα	Γαδηρα	Gadhra				*GADHRA	*GADHRA
15	36	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	36	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	36	N3I	NPF	13954	ἐπαύλεις	ἐπαυλεις	επαυλεις	ἔπαυλις	e)/paulij				E)PAU/LEIS	E)/PAULIS
15	36	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j			,	AU)TH=S	AU)TO/S
15	36	N3I	NPF	13954	πόλεις	πολεις	πολεις	πόλις	po/lij				PO/LEIS	PO/LIS
15	36	M		7	δέκα	δεκα	δεκα	δέκα	de/ka				DE/KA	DE/KA
15	36	A3	NPM	9859	τέσσαρες	τεσσαρες	τεσσαρες	τέσσαρες	te/ssarej				TE/SSARES	TE/SSARES
15	36	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	36	RA	NPF	10	αἱ	αἱ	αι	ὁ	o(				AI(	O(
15	36	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw/mh				KW=MAI	KW/MH
15	36	RD	GPF	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j			·	AU)TW=N	AU)TO/S
15	37	N	NS	5250	Σενναν	σενναν	σενναν	Σενναν	Sennan				*SENNAN	*SENNAN
15	37	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	37	N	NS	5250	Αδασα	αδασα	αδασα	Αδασα	Adasa				*ADASA	*ADASA
15	37	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	37	N	NS	5250	Μαγδαλγαδ	μαγδαλγαδ	μαγδαλγαδ	Μαγδαλγαδ	Magdalgad				*MAGDALGAD	*MAGDALGAD
15	38	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	38	N	NS	5250	Δαλααν	δαλααν	δαλααν	Δαλααν	Dalaan				*DALAAN	*DALAAN
15	38	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
15	38	N	NS	5250	Μασφα	μασφα	μασφα	Μασφα	Masfa				*MASFA	*MASFA
15	38	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
